prix,surface,ville,type_bien,nb_pieces,source
0.0,Ben Arous,Ben Arous,,,tayara
100.0,L Aouina,Tunis,,,tayara
350.0,Téboulba,Monastir,,,tayara
470.0,La Manouba,La Manouba,,,tayara
1050000.0,Lac 1,Tunis,,,tayara
0.0,Mornaguia,La Manouba,,,tayara
122000.0,Route El Afrane,Sfax,,,tayara
3900000.0,Route GREMDA,Sfax,,,tayara
290000.0,Sfax,Sfax,,,tayara
685000.0,Route GREMDA,Sfax,,,tayara
260000.0,Route MHARZA,Sfax,,,tayara
700.0,Route Tunis,Sfax,,,tayara
195000.0,Kélibia,Nabeul,,,tayara
620.0,Akouda,Sousse,,,tayara
135.0,Mornag,Ben Arous,,,tayara
160.0,Riadh Andalous,Ariana,,,tayara
2000.0,Centre Urbain Nord,Tunis,,,tayara
195000.0,Sousse,Sousse,,,tayara
0.0,Ras Jebel,Bizerte,,,tayara
216000.0,tunis,tunis,,,tayara
0.0,Ras Jebel,Bizerte,,,tayara
218000.0,L Aouina,Tunis,,,tayara
0.0,Ras Jebel,Bizerte,,,tayara
0.0,Ras Jebel,Bizerte,,,tayara
0.0,Ras Jebel,Bizerte,,,tayara
200000.0,Kélibia,Nabeul,,,tayara
170000.0,Kélibia,Nabeul,,,tayara
40.0,Mahdia,Mahdia,,,tayara
1050.0,Chotrana 3,Ariana,,,tayara
450000.0,Kélibia,Nabeul,,,tayara
100.0,Route El Afrane,Sfax,,,tayara
370000.0,Kélibia,Nabeul,,,tayara
0.0,Le Bardo,Tunis,,,tayara
900.0,Gammarth,Tunis,,,tayara
320000.0,L Aouina,Tunis,,,tayara
600000.0,Hammamet Nord,Nabeul,,,tayara
2900.0,La Marsa,Tunis,,,tayara
230000.0,Bizerte,Bizerte,,,tayara
600.0,Raoued,Ariana,,,tayara
1700.0,Gammarth,Tunis,,,tayara
700000.0,Sousse Riadh,Sousse,,,tayara
187000.0,Sousse Riadh,Sousse,,,tayara
420000.0,Sahloul,Sousse,,,tayara
60000.0,Sousse,Sousse,,,tayara
249000.0,Sousse Riadh,Sousse,,,tayara
420.0,Chatt mariem,Sousse,,,tayara
290000.0,Chatt mariem,Sousse,,,tayara
1350000.0,Hammam Sousse,Sousse,,,tayara
1450000.0,La Marsa,Tunis,,,tayara
1050.0,Sahloul,Sousse,,,tayara
1500.0,Khzema,Sousse,,,tayara
1100.0,Khzema,Sousse,,,tayara
1600.0,Kantaoui,Sousse,,,tayara
1.0,Lac 2,Tunis,,,tayara
15750.0,Lac 1,Tunis,,,tayara
2494.0,Lac 1,Tunis,,,tayara
8500.0,Lac 1,Tunis,,,tayara
8750.0,Lac 1,Tunis,,,tayara
650000.0,Ain Zaghouan Nord,Tunis,,,tayara
350000.0,Kélibia,Nabeul,,,tayara
2600.0,Ain Zaghouan Nord,Tunis,,,tayara
1950.0,Mutuelleville,Tunis,,,tayara
650000.0,Bizerte Nord,Bizerte,,,tayara
1200.0,Gammarth,Tunis,,,tayara
1400.0,Charguia 1,Ariana,,,tayara
135000.0,Raoued,Ariana,,,tayara
850.0,La Marsa,Tunis,,,tayara
115000.0,Kalaâ Kebira,Sousse,,,tayara
190000.0,Hammam Sousse,Sousse,,,tayara
900.0,Khzema,Sousse,,,tayara
3900.0,Mutuelleville,Tunis,,,tayara
480000.0,Akouda,Sousse,,,tayara
275000.0,tunis,tunis,,,tayara
240000.0,Sousse,Sousse,,,tayara
400.0,tunis,tunis,,,tayara
370000.0,Hammam Sousse,Sousse,,,tayara
85000.0,Nabeul,Nabeul,,,tayara
1450.0,Mutuelleville,Tunis,,,tayara
205000.0,Kélibia,Nabeul,,,tayara
3800.0,Centre Urbain Nord,Tunis,,,tayara
170000.0,La Soukra,Ariana,,,tayara
200.0,Raoued,Ariana,,,tayara
2800.0,La Marsa,Tunis,,,tayara
1100.0,El Menzah 9,Tunis,,,tayara
225000.0,El Omrane Supérieur,Tunis,,,tayara
1150.0,Khzema,Sousse,,,tayara
130000.0,tunis,tunis,,,tayara
47000.0,tunis,tunis,,,tayara
1000.0,Khzema,Sousse,,,tayara
3600.0,La Marsa,Tunis,,,tayara
400.0,Hammam Sousse,Sousse,,,tayara
980000.0,Khzema,Sousse,,,tayara
670.0,Sousse,Sousse,,,tayara
175000.0,tunis,tunis,,,tayara
1600.0,Sahloul,Sousse,,,tayara
1900.0,La Marsa,Tunis,,,tayara
560000.0,Zarzis,Médenine,,,tayara
1100.0,Gammarth,Tunis,,,tayara
190.0,tunis,tunis,,,tayara
0.0,Kasserine,Kasserine,,,tayara
390000.0,Gammarth,Tunis,,,tayara
2300.0,La Marsa,Tunis,,,tayara
2800.0,Hammamet,Nabeul,,,tayara
1000.0,El Menzah 7,Ariana,,,tayara
1800000.0,Borj El Amri,La Manouba,,,tayara
1500.0,Menzah,Tunis,,,tayara
270000.0,Route de GABES,Sfax,,,tayara
3500000.0,Carthage,Tunis,,,tayara
2500.0,La Marsa,Tunis,,,tayara
150000.0,El Omrane Supérieur,Tunis,,,tayara
790000.0,Nabeul,Nabeul,,,tayara
1200.0,Chotrana 3,Ariana,,,tayara
1000.0,L Aouina,Tunis,,,tayara
350.0,Khaznadar,Tunis,,,tayara
1550.0,L Aouina,Tunis,,,tayara
700000.0,Gammarth,Tunis,,,tayara
1550000.0,tunis,tunis,,,tayara
250000.0,tunis,tunis,,,tayara
220000.0,El Mourouj,Ben Arous,,,tayara
2200.0,Jardins De Carthage,Tunis,,,tayara
0.0,Mégrine,Ben Arous,,,tayara
11111.0,Ariana Ville,Ariana,,,tayara
1600.0,Le Bardo,Tunis,,,tayara
65000.0,Ezzahra,Ben Arous,,,tayara
1200.0,El Omrane,Tunis,,,tayara
1000.0,Route MANZEL CHAKER,Sfax,,,tayara
860000.0,La Soukra,Ariana,,,tayara
2500.0,Jardins De Carthage,Tunis,,,tayara
490.0,Oued Ellil,La Manouba,,,tayara
7500.0,Montplaisir,Tunis,,,tayara
800.0,Sousse Jawhara,Sousse,,,tayara
157898.0,Cite Ennkhilet,Ariana,,,tayara
185.0,Nabeul,Nabeul,,,tayara
1500.0,Ain Zaghouan Nord,Tunis,,,tayara
900.0,La Soukra,Ariana,,,tayara
1700.0,Jardins De Carthage,Tunis,,,tayara
1700.0,Cité Ennasr 2,Ariana,,,tayara
800.0,La Soukra,Ariana,,,tayara
405000.0,Mrezga,Nabeul,,,tayara
900.0,La Soukra,Ariana,,,tayara
2000.0,Lac 2,Tunis,,,tayara
1800.0,tunis,tunis,,,tayara
480.0,Soliman,Nabeul,,,tayara
200000.0,Hammamet,Nabeul,,,tayara
1050.0,L Aouina,Tunis,,,tayara
4500.0,L Aouina,Tunis,,,tayara
850000.0,Kélibia,Nabeul,,,tayara
900.0,Montplaisir,Tunis,,,tayara
247000.0,La Soukra,Ariana,,,tayara
330000.0,La Marsa,Tunis,,,tayara
388000.0,L Aouina,Tunis,,,tayara
488000.0,Sousse,Sousse,,,tayara
55000.0,Hammamet,Nabeul,,,tayara
500.0,Mnihla,Ariana,,,tayara
400.0,Sidi Hassine,Tunis,,,tayara
2200000.0,tunis,tunis,,,tayara
1200.0,Ksour Essef,Mahdia,,,tayara
340000.0,El Mourouj,Ben Arous,,,tayara
2200.0,La Marsa,Tunis,,,tayara
1100.0,Sahloul,Sousse,,,tayara
1400.0,Ain Zaghouen,Tunis,,,tayara
1400.0,L Aouina,Tunis,,,tayara
1800.0,Sousse Jawhara,Sousse,,,tayara
178000.0,Hammam Ghezèze,Nabeul,,,tayara
250000.0,Gabès Médina,Gabès,,,tayara
0.0,Le Kram,Tunis,,,tayara
900.0,Centre Ville Lafayette,Tunis,,,tayara
700.0,Monastir,Monastir,,,tayara
700.0,La Marsa,Tunis,,,tayara
1200.0,Le Kram,Tunis,,,tayara
160.0,Centre Ville Lafayette,Tunis,,,tayara
900.0,Djerba Houmt Souk,Médenine,,,tayara
0.0,Monastir,Monastir,,,tayara
2300.0,La Marsa,Tunis,,,tayara
1300.0,Riadh Andalous,Ariana,,,tayara
0.0,Route Mehdia,Sfax,,,tayara
1550.0,L Aouina,Tunis,,,tayara
880.0,El Menzah 7,Ariana,,,tayara
0.0,El Mourouj 5,Ben Arous,,,tayara
150000.0,Ras Jebel,Bizerte,,,tayara
1600.0,Tunis Belvedere,Tunis,,,tayara
0.0,El Menzah 4,Tunis,,,tayara
245000.0,Kélibia,Nabeul,,,tayara
0.0,Raoued,Ariana,,,tayara
270000.0,Mrezga,Nabeul,,,tayara
3000.0,La Marsa,Tunis,,,tayara
800.0,El Manar 1,Tunis,,,tayara
110000.0,Le Bardo,Tunis,,,tayara
90.0,Djerba Houmt Souk,Médenine,,,tayara
0.0,Monastir,Monastir,,,tayara
4699.0,tunis,tunis,,,tayara
2219.0,Centre Urbain Nord,Tunis,,,tayara
620.0,tunis,tunis,,,tayara
1200.0,L Aouina,Tunis,,,tayara
1500.0,L Aouina,Tunis,,,tayara
270.0,Tunis,Tunis,,,tayara
4600.0,Lac 1,Tunis,,,tayara
485000.0,Akouda,Sousse,,,tayara
385000.0,Kalaâ Kebira,Sousse,,,tayara
665000.0,Akouda,Sousse,,,tayara
90000.0,Chatt mariem,Sousse,,,tayara
1850000.0,Hammam Sousse,Sousse,,,tayara
220000.0,Akouda,Sousse,,,tayara
530000.0,Khzema,Sousse,,,tayara
2200.0,Lac 2,Tunis,,,tayara
460000.0,La Soukra,Ariana,,,tayara
449000.0,Sousse,Sousse,,,tayara
369000.0,L Aouina,Tunis,,,tayara
180.0,Chatt mariem,Sousse,,,tayara
285000.0,tunis,tunis,,,tayara
320000.0,Ain Zaghouen,Tunis,,,tayara
630000.0,tunis,tunis,,,tayara
650.0,Sfax,Sfax,,,tayara
1400.0,La Soukra,Ariana,,,tayara
1500.0,La Soukra,Ariana,,,tayara
1250000.0,La Goulette,Tunis,,,tayara
410000.0,Mrezga,Nabeul,,,tayara
240000.0,Hammam Ghezèze,Nabeul,,,tayara
1599.0,Cité Ennasr 2,Ariana,,,tayara
200000.0,tunis,tunis,,,tayara
750.0,La Marsa,Tunis,,,tayara
700.0,La Soukra,Ariana,,,tayara
0.0,Sfax Ville,Sfax,,,tayara
1050000.0,Hammamet Nord,Nabeul,,,tayara
0.0,Monastir,Monastir,,,tayara
398000.0,Mrezga,Nabeul,,,tayara
3000.0,La Marsa,Tunis,,,tayara
850000.0,Hammamet,Nabeul,,,tayara
850000.0,Hammamet,Nabeul,,,tayara
0.0,Monastir,Monastir,,,tayara
2100.0,Jardins De Carthage,Tunis,,,tayara
0.0,Boumhel,Ben Arous,,,tayara
1700.0,La Marsa,Tunis,,,tayara
70000.0,Route Mehdia,Sfax,,,tayara
110000.0,Sfax,Sfax,,,tayara
1500.0,Khzema,Sousse,,,tayara
6000.0,Gammarth,Tunis,,,tayara
0.0,Cité Ennasr 2,Ariana,,,tayara
550.0,Lac 1,Tunis,,,tayara
180000.0,tunis,tunis,,,tayara
1111109.0,Zaghouan,Zaghouan,,,tayara
4300.0,Montplaisir,Tunis,,,tayara
1900.0,Montplaisir,Tunis,,,tayara
1200.0,Montplaisir,Tunis,,,tayara
625.0,Chotrana 2,Ariana,,,tayara
213.0,Béni Khalled,Nabeul,,,tayara
3500.0,Centre Urbain Nord,Tunis,,,tayara
2000.0,Centre Urbain Nord,Tunis,,,tayara
5556.0,Centre Urbain Nord,Tunis,,,tayara
1890.0,Ennasr,Ariana,,,tayara
150.0,Fouchana,Ben Arous,,,tayara
4700.0,Lac 1,Tunis,,,tayara
2300.0,Lac 1,Tunis,,,tayara
3000.0,Lac 1,Tunis,,,tayara
350000.0,Mrezga,Nabeul,,,tayara
925000.0,Ennasr,Ariana,,,tayara
1500.0,L Aouina,Tunis,,,tayara
1300.0,Centre Urbain Nord,Tunis,,,tayara
290000.0,Ariana Essoughra,Ariana,,,tayara
200000.0,Kélibia,Nabeul,,,tayara
290000.0,Ariana Essoughra,Ariana,,,tayara
1250.0,La Marsa,Tunis,,,tayara
600000.0,Kélibia,Nabeul,,,tayara
1300.0,Sousse Jawhara,Sousse,,,tayara
1500.0,Jardins De Carthage,Tunis,,,tayara
1350.0,Jardins De Carthage,Tunis,,,tayara
900.0,L Aouina,Tunis,,,tayara
45.0,Djerba Midoun,Médenine,,,tayara
800.0,Tunis,Tunis,,,tayara
3500.0,tunis,tunis,,,tayara
1.0,Ariana,Ariana,,,tayara
0.0,Ezzahra,Ben Arous,,,tayara
800.0,Cite Ennkhilet,Ariana,,,tayara
800.0,Monastir,Monastir,,,tayara
1400.0,Sousse Jawhara,Sousse,,,tayara
1250000.0,Mrezga,Nabeul,,,tayara
413100.0,La Soukra,Ariana,,,tayara
0.0,Mornag,Ben Arous,,,tayara
0.0,Bizerte,Bizerte,,,tayara
1450.0,tunis,tunis,,,tayara
1350.0,Le Bardo,Tunis,,,tayara
280000.0,Mrezga,Nabeul,,,tayara
1400.0,Ezzahra,Ben Arous,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
1250.0,La Marsa,Tunis,,,tayara
340000.0,Mrezga,Nabeul,,,tayara
270000.0,Sidi Bou Ali,Sousse,,,tayara
470000.0,Sousse,Sousse,,,tayara
1500000.0,Sousse,Sousse,,,tayara
235000.0,Khzema,Sousse,,,tayara
700.0,Hammam Sousse,Sousse,,,tayara
750.0,Ezzahra,Ben Arous,,,tayara
650000.0,Ain Zaghouan Nord,Tunis,,,tayara
2500.0,Sidi Bou Said,Tunis,,,tayara
2200.0,Jardins De Carthage,Tunis,,,tayara
1200.0,L Aouina,Tunis,,,tayara
260000.0,Ennasr,Ariana,,,tayara
900.0,L Aouina,Tunis,,,tayara
4500.0,Ennasr,Ariana,,,tayara
570000.0,Mrezga,Nabeul,,,tayara
4500.0,Lac 2,Tunis,,,tayara
0.0,tunis,tunis,,,tayara
850.0,tunis,tunis,,,tayara
700.0,Ain Zaghouen,Tunis,,,tayara
4000000.0,Kélibia,Nabeul,,,tayara
450000.0,Kélibia,Nabeul,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
120.0,tunis,tunis,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
7500000.0,Tunis,Tunis,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
2400.0,tunis,tunis,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
1800.0,tunis,tunis,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
7500000.0,Boumhel,Ben Arous,,,tayara
0.0,tunis,tunis,,,tayara
400000.0,Ettahrir,Tunis,,,tayara
0.0,Djerba Midoun,Médenine,,,tayara
550.0,Centre Ville Lafayette,Tunis,,,tayara
550.0,Carthage,Tunis,,,tayara
650.0,Khzema,Sousse,,,tayara
1250000.0,Ennasr,Ariana,,,tayara
2500.0,M Saken,Sousse,,,tayara
1100.0,Route TANIOUR,Sfax,,,tayara
1300.0,Kantaoui,Sousse,,,tayara
3000.0,Akouda,Sousse,,,tayara
700000.0,Ain Zaghouen,Tunis,,,tayara
600.0,Sfax Ville,Sfax,,,tayara
700.0,Hammam Sousse,Sousse,,,tayara
490.0,Tabarka,Jendouba,,,tayara
350000.0,Kélibia,Nabeul,,,tayara
550.0,Menzah,Tunis,,,tayara
70.0,tunis,tunis,,,tayara
390000.0,Ras Jebel,Bizerte,,,tayara
1400.0,Hammam Sousse,Sousse,,,tayara
703000.0,Chotrana 2,Ariana,,,tayara
1600.0,Chotrana 1,Ariana,,,tayara
420000.0,Menzah,Tunis,,,tayara
470000.0,Menzah,Tunis,,,tayara
1150000.0,Kélibia,Nabeul,,,tayara
130.0,Cité Ennasr 2,Ariana,,,tayara
528998.0,Sidi Bou Ali,Sousse,,,tayara
360000.0,Le Bardo,Tunis,,,tayara
650.0,Bembla,Monastir,,,tayara
40.0,Mahdia,Mahdia,,,tayara
1.0,Sidi Thabet,Ariana,,,tayara
579999.0,Hammam Chott,Ben Arous,,,tayara
0.0,Fouchana,Ben Arous,,,tayara
450.0,Autres Villes,Tunis,,,tayara
516000.0,Hammam Sousse,Sousse,,,tayara
225000.0,Khzema,Sousse,,,tayara
0.0,Kalaâ Kebira,Sousse,,,tayara
0.0,Khzema,Sousse,,,tayara
0.0,Hergla,Sousse,,,tayara
0.0,Kalaâ Sghira,Sousse,,,tayara
0.0,Zaouit Ksibat Thrayett,Sousse,,,tayara
600.0,Borj Cedria,Ben Arous,,,tayara
1050.0,L Aouina,Tunis,,,tayara
210.0,Route MHARZA,Sfax,,,tayara
300.0,Kalaâ Kebira,Sousse,,,tayara
165000.0,Mahdia,Mahdia,,,tayara
650.0,Sahloul,Sousse,,,tayara
530000.0,Kalaâ Kebira,Sousse,,,tayara
1100.0,Chotrana 3,Ariana,,,tayara
1500.0,La Marsa,Tunis,,,tayara
1500.0,tunis,tunis,,,tayara
1.0,Hammamet,Nabeul,,,tayara
1300.0,Sousse,Sousse,,,tayara
48500.0,Kélibia,Nabeul,,,tayara
1.0,Hammamet,Nabeul,,,tayara
400.0,Ben Arous,Ben Arous,,,tayara
0.0,Sakiet Ezzit,Sfax,,,tayara
115000.0,Kélibia,Nabeul,,,tayara
0.0,La Soukra,Ariana,,,tayara
1200.0,Sousse,Sousse,,,tayara
800.0,Médina,Tunis,,,tayara
1.0,El Mourouj 6,Ben Arous,,,tayara
450.0,Kantaoui,Sousse,,,tayara
1600.0,Ariana Essoughra,Ariana,,,tayara
1150.0,La Soukra,Ariana,,,tayara
195000.0,Hammam Ghezèze,Nabeul,,,tayara
290.0,El Ouardia,Tunis,,,tayara
1450.0,L Aouina,Tunis,,,tayara
8000.0,Gammarth,Tunis,,,tayara
550.0,La Marsa,Tunis,,,tayara
400000.0,Kélibia,Nabeul,,,tayara
1000.0,L Aouina,Tunis,,,tayara
70000.0,Route MHARZA,Sfax,,,tayara
1500.0,L Aouina,Tunis,,,tayara
98562264.0,Dar Fadhal,Ariana,,,tayara
350.0,Mnihla,Ariana,,,tayara
330.0,Menzel Jemil,Bizerte,,,tayara
6.0,Route El Afrane,sfax,,,tayara
30.0,M Saken,Sousse,,,tayara
330000.0,El Menzah 7,Ariana,,,tayara
650.0,Ariana Ville,Ariana,,,tayara
400000.0,Kélibia,Nabeul,,,tayara
1.0,Lac 2,Tunis,,,tayara
80000.0,Sousse,Sousse,,,tayara
288000.0,Raoued,Ariana,,,tayara
250000.0,Kélibia,Nabeul,,,tayara
0.0,La Soukra,Ariana,,,tayara
3000.0,Lac 2,Tunis,,,tayara
100.0,Ain Zaghouen,Tunis,,,tayara
1500.0,Lac 2,Tunis,,,tayara
850.0,tunis,tunis,,,tayara
1900.0,Jardins De Carthage,Tunis,,,tayara
59999.0,Kélibia,Nabeul,,,tayara
0.0,Le Bardo,Tunis,,,tayara
1850.0,Lac 2,Tunis,,,tayara
1400.0,La Marsa,Tunis,,,tayara
35000.0,Korba,Nabeul,,,tayara
65000.0,Route El Ain,Sfax,,,tayara
110000.0,Kélibia,Nabeul,,,tayara
400.0,Gabès Médina,Gabès,,,tayara
-2.0,tunis,tunis,,,tayara
0.0,Khzema,Sousse,,,tayara
1700.0,Sousse,Sousse,,,tayara
400000.0,Route de l'aéroport,Sfax,,,tayara
2000.0,Sidi Bou Said,Tunis,,,tayara
79.0,L Aouina,Tunis,,,tayara
2600.0,tunis,tunis,,,tayara
1050000.0,La Marsa,Tunis,,,tayara
560000.0,tunis,tunis,,,tayara
220000.0,tunis,tunis,,,tayara
590000.0,Mrezga,Nabeul,,,tayara
550000.0,Menzel Temime,Nabeul,,,tayara
0.0,Les Jardins El Menzah 2,Ariana,,,tayara
1550.0,Hammamet Nord,Nabeul,,,tayara
295000.0,L Aouina,Tunis,,,tayara
330000.0,La Soukra,Ariana,,,tayara
490000.0,Nabeul,Nabeul,,,tayara
900.0,Dar Fadhal,Ariana,,,tayara
1050000.0,Zaghouan,Zaghouan,,,tayara
2250000.0,Chotrana 1,Ariana,,,tayara
1100.0,Bizerte Nord,Bizerte,,,tayara
1247.0,Nabeul,Nabeul,,,tayara
690000.0,Mrezga,Nabeul,,,tayara
1100.0,Bizerte Nord,Bizerte,,,tayara
0.0,Gabès Sud,Gabès,,,tayara
2200.0,L Aouina,Tunis,,,tayara
3000.0,Jardins De Carthage,Tunis,,,tayara
760000.0,Nabeul,Nabeul,,,tayara
2300.0,El Menzah 1,Tunis,,,tayara
3500.0,Nabeul,Nabeul,,,tayara
35.0,Soliman,Nabeul,,,tayara
1800.0,Ain Zaghouan Nord,Tunis,,,tayara
1.0,Sousse Médina,Sousse,,,tayara
1.0,Kantaoui,Sousse,,,tayara
1.0,Khzema,Sousse,,,tayara
1.0,Sousse,Sousse,,,tayara
1.0,Sousse,Sousse,,,tayara
1700.0,Sousse Jawhara,Sousse,,,tayara
1.0,Kantaoui,Sousse,,,tayara
0.0,Sousse,Sousse,,,tayara
1.0,Sousse Médina,Sousse,,,tayara
1200.0,Sousse Jawhara,Sousse,,,tayara
1.0,Sousse,Sousse,,,tayara
1.0,Sousse,Sousse,,,tayara
920000.0,Cité Ennasr 2,Ariana,,,tayara
115000.0,Kélibia,Nabeul,,,tayara
2445.0,Centre Urbain Nord,Tunis,,,tayara
2223.0,Centre Urbain Nord,Tunis,,,tayara
2556.0,Centre Urbain Nord,Tunis,,,tayara
1700.0,Centre Urbain Nord,Tunis,,,tayara
3000.0,Centre Urbain Nord,Tunis,,,tayara
2889.0,Centre Urbain Nord,Tunis,,,tayara
4445.0,Centre Urbain Nord,Tunis,,,tayara
2200.0,Lac 1,Tunis,,,tayara
2300.0,Lac 1,Tunis,,,tayara
2800.0,Lac 1,Tunis,,,tayara
750000.0,Menzel Jemil,Bizerte,,,tayara
2990.0,Lac 2,Tunis,,,tayara
3080.0,Lac 2,Tunis,,,tayara
3000.0,Lac 2,Tunis,,,tayara
700000.0,Khzema,Sousse,,,tayara
7000.0,El Menzah 5,Ariana,,,tayara
850.0,Chatt mariem,Sousse,,,tayara
800000.0,El Menzah 9,Tunis,,,tayara
11000.0,Degache,Tozeur,,,tayara
541000.0,Mrezga,Nabeul,,,tayara
0.0,Menzel Temime,Nabeul,,,tayara
0.0,tunis,tunis,,,tayara
850.0,Monfleury,Tunis,,,tayara
500.0,Mornaguia,La Manouba,,,tayara
3200.0,Centre Urbain Nord,Tunis,,,tayara
1350.0,Centre Urbain Nord,Tunis,,,tayara
12000.0,Centre Urbain Nord,Tunis,,,tayara
4500.0,Centre Urbain Nord,Tunis,,,tayara
1700.0,Centre Urbain Nord,Tunis,,,tayara
111.2,Grombalia,Nabeul,,,tayara
5500.0,Hammamet,Nabeul,,,tayara
750.0,Sahloul,Sousse,,,tayara
111.0,Siliana Sud,Siliana,,,tayara
550.0,Route TANIOUR,Sfax,,,tayara
850.0,Sahloul,Sousse,,,tayara
1100000.0,Lac 2,Tunis,,,tayara
0.0,tunis,tunis,,,tayara
214.0,Ben Arous,Ben Arous,,,tayara
480.0,El Omrane Supérieur,Tunis,,,tayara
980000.0,Boumhel,Ben Arous,,,tayara
320000.0,El Manar 1,Tunis,,,tayara
1100.0,Chotrana 1,Ariana,,,tayara
30000.0,Autres Villes,La Manouba,,,tayara
100000.0,Ain Zaghouen,Tunis,,,tayara
100000.0,L Aouina,Tunis,,,tayara
1700000.0,Gammarth,Tunis,,,tayara
650000.0,Médina,Tunis,,,tayara
240000.0,Cité Hedi Nouira,Ariana,,,tayara
1.0,tunis,tunis,,,tayara
145000.0,Raoued,Ariana,,,tayara
170000.0,Kélibia,Nabeul,,,tayara
2100000.0,Sfax,Sfax,,,tayara
3200.0,Lac 2,Tunis,,,tayara
220000.0,tunis,tunis,,,tayara
130000.0,Hammam Lif,Ben Arous,,,tayara
278000.0,L Aouina,Tunis,,,tayara
135.0,tunis,tunis,,,tayara
380.0,Chatt mariem,Sousse,,,tayara
1000.0,Ezzahra,Ben Arous,,,tayara
250000.0,L Aouina,Tunis,,,tayara
60.0,Sidi Bouzid,Sidi Bouzid,,,tayara
1400.0,Mrezga,Nabeul,,,tayara
2499.0,Jardins De Carthage,Tunis,,,tayara
80000.0,L Aouina,Tunis,,,tayara
3500.0,Gammarth,Tunis,,,tayara
45000.0,tunis,tunis,,,tayara
150000.0,Kélibia,Nabeul,,,tayara
1700000.0,La Marsa,Tunis,,,tayara
1.0,Mégrine,Ben Arous,,,tayara
258749.0,Borj Cedria,Ben Arous,,,tayara
120.0,tunis,tunis,,,tayara
1298.0,Les Jardins El Menzah 2,Ariana,,,tayara
100.0,Djerba Midoun,Médenine,,,tayara
1500.0,La Soukra,Ariana,,,tayara
1100.0,Cité Olympique,Tunis,,,tayara
159600.0,La Soukra,Ariana,,,tayara
1400.0,Cité Ennasr 2,Ariana,,,tayara
1250.0,Radès,Ben Arous,,,tayara
1000.0,Radès,Ben Arous,,,tayara
750.0,Les Jardins El Menzah 2,Ariana,,,tayara
150.0,La Marsa,Tunis,,,tayara
1750.0,Montplaisir,Tunis,,,tayara
5800.0,Gammarth,Tunis,,,tayara
950000.0,La Marsa,Tunis,,,tayara
360000.0,Mrezga,Nabeul,,,tayara
63000.0,tunis,tunis,,,tayara
90.0,L Aouina,Tunis,,,tayara
63000.0,tunis,tunis,,,tayara
1450.0,Jardins De Carthage,Tunis,,,tayara
85000.0,Douar Hicher,La Manouba,,,tayara
1200.0,Le Bardo,Tunis,,,tayara
1335.0,Ariana Ville,Ariana,,,tayara
445000.0,Mrezga,Nabeul,,,tayara
0.0,Boumhel,Ben Arous,,,tayara
800.0,tunis,tunis,,,tayara
1700.0,Charguia 1,Ariana,,,tayara
125000.0,Kélibia,Nabeul,,,tayara
1050.0,Sidi Bou Said,Tunis,,,tayara
1400.0,Mrezga,Nabeul,,,tayara
265000.0,Raoued,Ariana,,,tayara
3500.0,La Marsa,Tunis,,,tayara
530000.0,Chotrana 1,Ariana,,,tayara
900.0,Monastir,Monastir,,,tayara
800.0,La Manouba,La Manouba,,,tayara
700.0,Hammam Sousse,Sousse,,,tayara
0.0,Gabès,Gabès,,,tayara
900.0,La Manouba,La Manouba,,,tayara
2500.0,Medina Jedida,Ben Arous,,,tayara
1050.0,Ezzahra,Ben Arous,,,tayara
312000.0,Mrezga,Nabeul,,,tayara
700.0,Ain Zaghouan Nord,Tunis,,,tayara
6000.0,Gammarth,Tunis,,,tayara
750.0,Ezzahra,Ben Arous,,,tayara
190000.0,Sfax Ville,Sfax,,,tayara
3900.0,El Menzah 7,Ariana,,,tayara
220.0,Hammamet,Nabeul,,,tayara
130.0,Ouerdanine,Monastir,,,tayara
2200.0,Cité Ennasr 2,Ariana,,,tayara
2500.0,La Marsa,Tunis,,,tayara
100.0,Hammam Sousse,Sousse,,,tayara
1100.0,Tunis,Tunis,,,tayara
1000.0,tunis,tunis,,,tayara
850.0,Tunis,Tunis,,,tayara
850.0,tunis,tunis,,,tayara
650.0,tunis,tunis,,,tayara
2000.0,Jardins De Carthage,Tunis,,,tayara
276000.0,tunis,tunis,,,tayara
0.0,Tebourba,La Manouba,,,tayara
0.0,Cité Ennasr 2,Ariana,,,tayara
4000.0,Cité Ennasr 2,Ariana,,,tayara
600.0,Mareth,Gabès,,,tayara
1.3,Cité Ennasr 2,Ariana,,,tayara
100.0,Kélibia,Nabeul,,,tayara
0.0,Menzah,Tunis,,,tayara
445000.0,Mrezga,Nabeul,,,tayara
1400.0,El Manar 1,Tunis,,,tayara
950.0,tunis,tunis,,,tayara
500000.0,Cité Ennasr 2,Ariana,,,tayara
73000.0,Radès,Ben Arous,,,tayara
450000.0,Mrezga,Nabeul,,,tayara
380.0,Centre Ville Lafayette,Tunis,,,tayara
